NRO_REGISTRO,RUC,RAZON,DEPARTAMENTO,PROVINCIA,DISTRITO,DIRECCION,FCHA_REGISTRO,COD_PRODUCTO,PRODUCTO,PRECIO_VENTA,UNIDAD,CODIGO_OSINERG,ACTIVIDAD,COD_ACTIVIDAD,MARCA
156145-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-08-04 00:07:44,127,GASOHOL PREMIUM,18.93,Galones,156145,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156145-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-08-04 00:07:44,40,Diesel B5 S-50 UV,23.64,Galones,156145,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156145-048-170426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,CARRETERA VENTANILLA KM 25,2026-08-04 00:07:44,45,Diesel B5 S-50,25.2,Galones,156145,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156151-048-230426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-08-04 07:38:08,126,GASOHOL REGULAR,18.6,Galones,156151,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156151-048-230426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-08-04 07:38:08,40,Diesel B5 S-50 UV,23.69,Galones,156151,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156151-048-230426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"CARRETERA PUERTO ETEN KM. 1.5, PLAYA DE LOBOS",2026-08-04 07:38:08,45,Diesel B5 S-50,25.26,Galones,156151,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156188-048-290426,20565643496,GLOBAL FUEL S.A.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-04 08:21:28,126,GASOHOL REGULAR,20.11,Galones,156188,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156188-048-290426,20565643496,GLOBAL FUEL S.A.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-04 08:21:28,40,Diesel B5 S-50 UV,24.92,Galones,156188,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156188-048-290426,20565643496,GLOBAL FUEL S.A.,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-04 08:21:28,45,Diesel B5 S-50,26.49,Galones,156188,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156959-048-220422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERÚ",AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-08-06 17:59:53,126,GASOHOL REGULAR,14.94,Galones,156959,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156959-048-220422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERÚ",AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-08-06 17:59:53,127,GASOHOL PREMIUM,15.99,Galones,156959,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156959-048-220422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERÚ",AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-08-06 17:59:53,40,Diesel B5 S-50 UV,18.95,Galones,156959,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156959-048-220422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERÚ",AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-08-06 17:59:53,45,Diesel B5 S-50,18.95,Galones,156959,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156960-048-291223,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-07-17 12:00:34,126,GASOHOL REGULAR,13.79,Galones,156960,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156960-048-291223,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-07-17 12:00:34,127,GASOHOL PREMIUM,14.28,Galones,156960,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156960-048-291223,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-07-17 12:00:35,40,Diesel B5 S-50 UV,16.87,Galones,156960,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
156960-048-291223,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-07-17 12:00:35,45,Diesel B5 S-50,18.2,Galones,156960,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
161803-048-250422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU",LA LIBERTAD,TRUJILLO,SALAVERRY,PACASMAYO N° 16. PUERTO SALAVERRY -  CÓDIGO POSTAL 13611,2026-08-06 18:02:23,40,Diesel B5 S-50 UV,19.23,Galones,161803,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
161803-048-250422,20603111304,"MOBIL PETROLEUM OVERSEAS COMPANY LIMITED, SUCURSAL DEL PERU",LA LIBERTAD,TRUJILLO,SALAVERRY,PACASMAYO N° 16. PUERTO SALAVERRY -  CÓDIGO POSTAL 13611,2026-08-06 18:02:23,45,Diesel B5 S-50,19.23,Galones,161803,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
162564-048-020925,20503840121,REPSOL COMERCIAL SAC,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA Nº 1265,2026-07-01 16:23:49,124,GASOLINA REGULAR,24.21,Galones,162564,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
162564-048-020925,20503840121,REPSOL COMERCIAL SAC,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA Nº 1265,2026-07-01 16:23:49,125,GASOLINA PREMIUM,25.75,Galones,162564,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
162564-048-020925,20503840121,REPSOL COMERCIAL SAC,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA Nº 1265,2026-08-09 00:05:07,126,GASOHOL REGULAR,26.1,Galones,162564,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
162564-048-020925,20503840121,REPSOL COMERCIAL SAC,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA Nº 1265,2026-08-09 00:05:07,127,GASOHOL PREMIUM,26.59,Galones,162564,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
162564-048-020925,20503840121,REPSOL COMERCIAL SAC,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA Nº 1265,2026-08-09 00:05:07,40,Diesel B5 S-50 UV,28.86,Galones,162564,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
162564-048-020925,20503840121,REPSOL COMERCIAL SAC,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA Nº 1265,2026-08-09 00:05:07,45,Diesel B5 S-50,28.12,Galones,162564,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
169026-048-210725,20610670068,MARATHON PETROLEUM PERU S.R.L.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 10:31:11,126,GASOHOL REGULAR,18.52,Galones,169026,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
169026-048-210725,20610670068,MARATHON PETROLEUM PERU S.R.L.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 10:31:11,127,GASOHOL PREMIUM,18.93,Galones,169026,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
169026-048-210725,20610670068,MARATHON PETROLEUM PERU S.R.L.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 10:31:11,40,Diesel B5 S-50 UV,23.64,Galones,169026,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
169026-048-210725,20610670068,MARATHON PETROLEUM PERU S.R.L.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 10:31:11,45,Diesel B5 S-50,25.2,Galones,169026,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
171270-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ICA,PISCO,SAN ANDRES,CALLE GENARO MEDRANO S/N CARRETERA  PISCO PARACAS KM.  11.5 ,2026-08-04 07:33:13,126,GASOHOL REGULAR,18.8,Galones,171270,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
171270-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ICA,PISCO,SAN ANDRES,CALLE GENARO MEDRANO S/N CARRETERA  PISCO PARACAS KM.  11.5 ,2026-08-04 07:33:13,127,GASOHOL PREMIUM,19.24,Galones,171270,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
171270-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ICA,PISCO,SAN ANDRES,CALLE GENARO MEDRANO S/N CARRETERA  PISCO PARACAS KM.  11.5 ,2026-08-04 07:33:13,40,Diesel B5 S-50 UV,23.6,Galones,171270,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
171270-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,ICA,PISCO,SAN ANDRES,CALLE GENARO MEDRANO S/N CARRETERA  PISCO PARACAS KM.  11.5 ,2026-08-04 07:33:13,45,Diesel B5 S-50,25.17,Galones,171270,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
171583-048-271025,20554545743,CORPORACION PRIMAX S.A.,ICA,PISCO,PARACAS,CARRETERA PISCO - PARACAS KM. 14.5,2026-07-17 12:00:35,40,Diesel B5 S-50 UV,15.7,Galones,171583,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
171583-048-271025,20554545743,CORPORACION PRIMAX S.A.,ICA,PISCO,PARACAS,CARRETERA PISCO - PARACAS KM. 14.5,2026-07-17 12:00:36,45,Diesel B5 S-50,17.03,Galones,171583,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
172188-048-210426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 NUEVA VICTORIA,2026-08-04 09:44:48,126,GASOHOL REGULAR,18.38,Galones,172188,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
172188-048-210426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 NUEVA VICTORIA,2026-08-04 09:44:48,40,Diesel B5 S-50 UV,23.86,Galones,172188,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
172188-048-210426,20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 NUEVA VICTORIA,2026-08-04 09:44:48,45,Diesel B5 S-50,25.43,Galones,172188,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
176340-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-25 11:45:21,126,GASOHOL REGULAR,11.97,Galones,176340,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
176340-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-25 11:45:21,127,GASOHOL PREMIUM,12.35,Galones,176340,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
176340-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-25 11:45:21,40,Diesel B5 S-50 UV,17.33,Galones,176340,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
176340-048-190724,20600427734,HIDROCARBUROS DEL MUNDO S.A.C.-HIDROMUNDO S.A.C.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-25 11:45:21,45,Diesel B5 S-50,18.66,Galones,176340,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
176706-048-080825,20556119636,XACT PERU S.A.C.,ICA,PISCO,PARACAS,CARRETERA PISCO PARACAS KM. 14.5 - PLAYA LOBERIA ,2026-06-16 15:08:17,40,Diesel B5 S-50 UV,17.26,Galones,176706,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
176706-048-080825,20556119636,XACT PERU S.A.C.,ICA,PISCO,PARACAS,CARRETERA PISCO PARACAS KM. 14.5 - PLAYA LOBERIA ,2026-06-16 15:08:17,45,Diesel B5 S-50,17.01,Galones,176706,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
177095-048-190925,20556119636,XACT PERU S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-06-16 15:55:28,126,GASOHOL REGULAR,15.81,Galones,177095,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
177095-048-190925,20556119636,XACT PERU S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-06-16 15:55:28,127,GASOHOL PREMIUM,16.53,Galones,177095,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
177095-048-190925,20556119636,XACT PERU S.A.C.,AREQUIPA,ISLAY,MOLLENDO,"HABILITACIÓN URBANA TIPO INDUSTRIAL, KM 0.75 DEL TRAMO FERROVIARIO MOLLENDO AREQUIPA",2026-06-16 15:55:28,40,Diesel B5 S-50 UV,17.68,Galones,177095,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
