codigo_siniestro,codigo_persona,tipo_persona,gravedad,sexo,edad,vehiculo
A-2023-08-166,P-2023-08-166-1-1,CONDUCTOR,ILESO,MASCULINO,21,MOTOCICLETA
A-2023-08-166,P-2023-08-166-2-1,CONDUCTOR,FALLECIDO,MASCULINO,68,BICICLETA
A-2023-08-167,P-2023-08-167-1-1,CONDUCTOR,ILESO,MASCULINO,36,MOTOCICLETA
A-2023-08-167,P-2023-08-167-1-2,PEATÓN,FALLECIDO,MASCULINO,83,MOTOCICLETA
A-2023-08-85,P-2023-08-85-1-1,CONDUCTOR,ILESO,MASCULINO,40,MINIBUS
A-2023-08-85,P-2023-08-85-2-1,CONDUCTOR,FALLECIDO,MASCULINO,70,BICICLETA
A-2023-08-86,P-2023-08-86-1-1,CONDUCTOR,ILESO,MASCULINO,48,STATION WAGON
A-2023-08-86,P-2023-08-86-2-1,CONDUCTOR,FALLECIDO,MASCULINO,24,MOTOCICLETA
A-2023-08-87,P-2023-08-87-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-08-87,P-2023-08-87-1-2,PEATÓN,FALLECIDO,MASCULINO,43,VEHICULO NO IDENTIFICADO
A-2023-08-88,P-2023-08-88-1-1,CONDUCTOR,ILESO,MASCULINO,41,AUTOMÓVIL
A-2023-08-88,P-2023-08-88-1-2,PEATÓN,FALLECIDO,FEMENINO,20,AUTOMÓVIL
A-2023-08-89,P-2023-08-89-1-1,CONDUCTOR,ILESO,MASCULINO,23,MOTOCICLETA
A-2023-08-89,P-2023-08-89-1-2,PEATÓN,FALLECIDO,MASCULINO,70,MOTOCICLETA
A-2023-08-90,P-2023-08-90-1-1,CONDUCTOR,FALLECIDO,MASCULINO,24,MOTOCICLETA
A-2023-08-90,P-2023-08-90-1-2,PASAJERO,LESIONADO,FEMENINO,21,MOTOCICLETA
A-2023-08-91,P-2023-08-91-1-1,CONDUCTOR,ILESO,MASCULINO,68,ÓMNIBUS
A-2023-08-91,P-2023-08-91-2-1,CONDUCTOR,FALLECIDO,MASCULINO,48,BICICLETA
A-2023-08-92,P-2023-08-92-1-1,CONDUCTOR,ILESO,MASCULINO,34,ÓMNIBUS
A-2023-08-92,P-2023-08-92-1-2,PEATÓN,FALLECIDO,MASCULINO,,ÓMNIBUS
A-2023-08-93,P-2023-08-93-1-1,CONDUCTOR,ILESO,MASCULINO,55,AUTOMÓVIL
A-2023-08-93,P-2023-08-93-1-2,PEATÓN,FALLECIDO,MASCULINO,95,AUTOMÓVIL
A-2023-08-94,P-2023-08-94-1-1,CONDUCTOR,ILESO,MASCULINO,32,AUTOMÓVIL
A-2023-08-94,P-2023-08-94-2-1,CONDUCTOR,FALLECIDO,FEMENINO,47,BICICLETA
A-2023-08-95,P-2023-08-95-1-1,CONDUCTOR,ILESO,MASCULINO,48,ÓMNIBUS
A-2023-08-95,P-2023-08-95-1-2,PEATÓN,FALLECIDO,MASCULINO,51,ÓMNIBUS
A-2023-08-96,P-2023-08-96-1-1,CONDUCTOR,ILESO,MASCULINO,30,AUTOMÓVIL
A-2023-08-96,P-2023-08-96-2-1,CONDUCTOR,FALLECIDO,MASCULINO,54,TRIMOTO PASAJERO
A-2023-08-97,P-2023-08-97-1-1,CONDUCTOR,FALLECIDO,MASCULINO,33,MOTOCICLETA
A-2023-08-97,P-2023-08-97-2-1,CONDUCTOR,ILESO,MASCULINO,31,REMOLCADOR-SEMIREMOLQUE
A-2023-08-98,P-2023-08-98-1-1,CONDUCTOR,ILESO,MASCULINO,61,CAMIÓN
A-2023-08-98,P-2023-08-98-1-2,PEATÓN,FALLECIDO,FEMENINO,56,CAMIÓN
A-2023-08-99,P-2023-08-99-1-1,CONDUCTOR,FALLECIDO,MASCULINO,35,AUTOMÓVIL
A-2023-09-120,P-2023-09-120-1-1,CONDUCTOR,ILESO,MASCULINO,41,ÓMNIBUS
A-2023-09-120,P-2023-09-120-2-1,CONDUCTOR,FALLECIDO,MASCULINO,47,BICICLETA
A-2023-09-121,P-2023-09-121-1-1,CONDUCTOR,ILESO,MASCULINO,54,CAMIÓN
A-2023-09-121,P-2023-09-121-2-1,CONDUCTOR,FALLECIDO,MASCULINO,17,MOTOCICLETA
A-2023-09-122,P-2023-09-122-1-1,CONDUCTOR,ILESO,MASCULINO,71,CAMIONETA RURAL
A-2023-09-122,P-2023-09-122-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2023-09-123,P-2023-09-123-1-1,CONDUCTOR,ILESO,MASCULINO,39,AUTOMÓVIL
A-2023-09-123,P-2023-09-123-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-09-123,P-2023-09-123-1-3,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-09-124,P-2023-09-124-1-1,CONDUCTOR,ILESO,MASCULINO,59,ÓMNIBUS
A-2023-09-124,P-2023-09-124-2-1,CONDUCTOR,FALLECIDO,MASCULINO,35,MOTOCICLETA
A-2023-09-125,P-2023-09-125-1-1,CONDUCTOR,ILESO,MASCULINO,38,CAMIONETA PANEL
A-2023-09-125,P-2023-09-125-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIONETA PANEL
A-2023-09-126,P-2023-09-126-1-1,CONDUCTOR,ILESO,MASCULINO,26,AUTOMÓVIL
A-2023-09-126,P-2023-09-126-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-09-127,P-2023-09-127-1-1,CONDUCTOR,FALLECIDO,MASCULINO,24,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-10,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-11,PASAJERO,LESIONADO,FEMENINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-12,PASAJERO,LESIONADO,FEMENINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-13,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-14,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-15,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-16,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-17,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-18,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-19,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-2,PASAJERO,LESIONADO,FEMENINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-20,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-21,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-22,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-23,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-24,PASAJERO,LESIONADO,NO INDICA,,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-3,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-4,PASAJERO,LESIONADO,FEMENINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-5,PASAJERO,LESIONADO,FEMENINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-6,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-7,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-8,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-1-9,PASAJERO,LESIONADO,MASCULINO,0,ÓMNIBUS
A-2023-09-127,P-2023-09-127-2-1,CONDUCTOR,ILESO,MASCULINO,48,REMOLCADOR-SEMIREMOLQUE
A-2023-09-128,P-2023-09-128-1-1,CONDUCTOR,FALLECIDO,MASCULINO,47,TRIMOTO PASAJERO
A-2023-09-128,P-2023-09-128-2-1,CONDUCTOR,LESIONADO,MASCULINO,25,MOTOCICLETA
A-2023-09-128,P-2023-09-128-2-2,PASAJERO,LESIONADO,MASCULINO,,MOTOCICLETA
A-2023-09-129,P-2023-09-129-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,AUTOMÓVIL
A-2023-09-129,P-2023-09-129-2-1,CONDUCTOR,ILESO,MASCULINO,67,AUTOMÓVIL
A-2023-09-129,P-2023-09-129-2-2,PASAJERO,FALLECIDO,NO INDICA,,AUTOMÓVIL
A-2023-09-129,P-2023-09-129-2-3,PASAJERO,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-09-129,P-2023-09-129-2-4,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-09-130,P-2023-09-130-1-1,CONDUCTOR,ILESO,MASCULINO,22,AUTOMÓVIL
A-2023-09-130,P-2023-09-130-2-1,CONDUCTOR,FALLECIDO,MASCULINO,27,TRIMOTO PASAJERO
A-2023-09-131,P-2023-09-131-1-1,CONDUCTOR,ILESO,MASCULINO,46,CAMIONETA RURAL
A-2023-09-131,P-2023-09-131-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIONETA RURAL
A-2023-09-132,P-2023-09-132-1-1,CONDUCTOR,ILESO,MASCULINO,57,ÓMNIBUS
A-2023-09-132,P-2023-09-132-2-1,CONDUCTOR,ILESO,MASCULINO,31,CAMIONETA PICK UP
A-2023-09-132,P-2023-09-132-2-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA PICK UP
A-2023-09-133,P-2023-09-133-1-1,CONDUCTOR,FALLECIDO,MASCULINO,25,MOTOCICLETA
A-2023-09-133,P-2023-09-133-2-1,CONDUCTOR,ILESO,MASCULINO,59,CAMIONETA RURAL
A-2023-09-134,P-2023-09-134-1-1,CONDUCTOR,ILESO,MASCULINO,,ÓMNIBUS
A-2023-09-134,P-2023-09-134-1-2,PASAJERO,FALLECIDO,FEMENINO,,ÓMNIBUS
A-2023-09-135,P-2023-09-135-1-1,CONDUCTOR,ILESO,MASCULINO,45,CAMIÓN
A-2023-09-135,P-2023-09-135-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIÓN
A-2023-09-136,P-2023-09-136-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-09-136,P-2023-09-136-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-09-137,P-2023-09-137-1-1,CONDUCTOR,ILESO,MASCULINO,27,REMOLCADOR-SEMIREMOLQUE
A-2023-09-137,P-2023-09-137-2-1,CONDUCTOR,FALLECIDO,MASCULINO,37,MOTOCICLETA
A-2023-09-137,P-2023-09-137-2-2,PASAJERO,LESIONADO,MASCULINO,,MOTOCICLETA
A-2023-09-138,P-2023-09-138-1-1,CONDUCTOR,FALLECIDO,MASCULINO,34,MOTOCICLETA
A-2023-09-139,P-2023-09-139-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,MOTOCICLETA
A-2023-09-139,P-2023-09-139-1-2,PEATÓN,LESIONADO,FEMENINO,,MOTOCICLETA
A-2023-09-139,P-2023-09-139-1-3,PEATÓN,FALLECIDO,NO INDICA,,MOTOCICLETA
A-2023-09-140,P-2023-09-140-1-1,CONDUCTOR,ILESO,MASCULINO,48,CAMIÓN
A-2023-09-140,P-2023-09-140-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,BICICLETA
A-2023-09-141,P-2023-09-141-1-1,CONDUCTOR,ILESO,MASCULINO,21,MOTOCICLETA
A-2023-09-141,P-2023-09-141-1-2,PASAJERO,LESIONADO,FEMENINO,,MOTOCICLETA
A-2023-09-141,P-2023-09-141-1-3,PASAJERO,FALLECIDO,NO INDICA,,MOTOCICLETA
A-2023-09-141,P-2023-09-141-2-1,CONDUCTOR,ILESO,MASCULINO,29,TRIMOTO PASAJERO
A-2023-09-142,P-2023-09-142-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-09-142,P-2023-09-142-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-09-144,P-2023-09-144-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-09-144,P-2023-09-144-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-09-145,P-2023-09-145-1-1,CONDUCTOR,FALLECIDO,MASCULINO,54,CAMIONETA RURAL
A-2023-09-146,P-2023-09-146-1-1,CONDUCTOR,ILESO,MASCULINO,21,CAMIONETA RURAL
A-2023-09-146,P-2023-09-146-2-1,CONDUCTOR,ILESO,MASCULINO,37,TRIMOTO PASAJERO
A-2023-09-146,P-2023-09-146-2-2,PASAJERO,FALLECIDO,MASCULINO,,TRIMOTO PASAJERO
A-2023-09-147,P-2023-09-147-1-1,CONDUCTOR,FALLECIDO,MASCULINO,39,MOTOCICLETA
A-2023-09-147,P-2023-09-147-1-2,PASAJERO,LESIONADO,FEMENINO,,MOTOCICLETA
A-2023-09-147,P-2023-09-147-2-1,CONDUCTOR,ILESO,MASCULINO,70,AUTOMÓVIL
A-2023-09-183,P-2023-09-183-1-1,CONDUCTOR FUGADO,NO SE CONOCE,,,VEHICULO NO IDENTIFICADO
A-2023-09-183,P-2023-09-183-1-2,PEATÓN,FALLECIDO,MASCULINO,38,VEHICULO NO IDENTIFICADO
A-2023-09-184,P-2023-09-184-1-1,CONDUCTOR,FALLECIDO,MASCULINO,54,MOTOCICLETA
A-2023-09-84,P-2023-09-84-1-1,CONDUCTOR,FALLECIDO,MASCULINO,30,AUTOMÓVIL
A-2023-09-85,P-2023-09-85-1-1,CONDUCTOR,ILESO,MASCULINO,42,AUTOMÓVIL
A-2023-09-85,P-2023-09-85-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2023-10-100,P-2023-10-100-1-1,CONDUCTOR,ILESO,MASCULINO,38,CAMIÓN
A-2023-10-100,P-2023-10-100-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIÓN
A-2023-10-101,P-2023-10-101-1-1,CONDUCTOR,ILESO,MASCULINO,26,CAMIONETA RURAL
A-2023-10-101,P-2023-10-101-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2023-10-102,P-2023-10-102-1-1,CONDUCTOR,ILESO,MASCULINO,64,CAMIONETA RURAL
A-2023-10-102,P-2023-10-102-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIONETA RURAL
A-2023-10-103,P-2023-10-103-1-1,CONDUCTOR,ILESO,MASCULINO,40,CAMIÓN
A-2023-10-103,P-2023-10-103-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIÓN
A-2023-10-104,P-2023-10-104-1-1,CONDUCTOR,ILESO,MASCULINO,20,CAMIÓN
A-2023-10-104,P-2023-10-104-1-2,PASAJERO,FALLECIDO,MASCULINO,,CAMIÓN
A-2023-10-104,P-2023-10-104-2-1,SIN CONDUCTOR,NO SE CONOCE,NO INDICA,,CAMIÓN
A-2023-10-105,P-2023-10-105-1-1,CONDUCTOR,ILESO,MASCULINO,21,AUTOMÓVIL
A-2023-10-105,P-2023-10-105-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2023-10-106,P-2023-10-106-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-10-106,P-2023-10-106-1-2,PEATÓN,FALLECIDO,FEMENINO,,VEHICULO NO IDENTIFICADO
A-2023-10-107,P-2023-10-107-1-1,CONDUCTOR,ILESO,MASCULINO,19,MOTOCICLETA
A-2023-10-107,P-2023-10-107-1-2,PEATÓN,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2023-10-107,P-2023-10-107-1-3,PASAJERO,LESIONADO,FEMENINO,,MOTOCICLETA
A-2023-10-108,P-2023-10-108-1-1,CONDUCTOR,ILESO,NO INDICA,,AUTOMÓVIL
A-2023-10-108,P-2023-10-108-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2023-10-108,P-2023-10-108-1-3,PEATÓN,LESIONADO,FEMENINO,,AUTOMÓVIL
A-2023-10-109,P-2023-10-109-1-1,CONDUCTOR,ILESO,MASCULINO,87,AUTOMÓVIL
A-2023-10-109,P-2023-10-109-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2023-10-11,P-2023-10-11-1-1,CONDUCTOR,ILESO,MASCULINO,53,REMOLCADOR
A-2023-10-11,P-2023-10-11-1-2,PEATÓN,FALLECIDO,MASCULINO,71,REMOLCADOR
A-2023-10-11,P-2023-10-11-2-1,CONDUCTOR,ILESO,MASCULINO,73,CAMIONETA RURAL
A-2023-10-111,P-2023-10-111-1-1,CONDUCTOR,FALLECIDO,MASCULINO,42,AUTOMÓVIL
A-2023-10-112,P-2023-10-112-1-1,CONDUCTOR,ILESO,MASCULINO,50,AUTOMÓVIL
A-2023-10-112,P-2023-10-112-2-1,CONDUCTOR,FALLECIDO,MASCULINO,25,MOTOCICLETA
A-2023-10-113,P-2023-10-113-1-1,CONDUCTOR,ILESO,MASCULINO,42,AUTOMÓVIL
A-2023-10-113,P-2023-10-113-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-10-114,P-2023-10-114-1-1,CONDUCTOR,ILESO,MASCULINO,30,CAMIONETA PICK UP
A-2023-10-114,P-2023-10-114-1-2,PEATÓN,FALLECIDO,FEMENINO,,CAMIONETA PICK UP
A-2023-10-115,P-2023-10-115-1-1,CONDUCTOR,ILESO,MASCULINO,40,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-10,PASAJERO,LESIONADO,MASCULINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-3,PASAJERO,LESIONADO,FEMENINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-4,PASAJERO,LESIONADO,FEMENINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-5,PASAJERO,LESIONADO,MASCULINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-6,PASAJERO,LESIONADO,MASCULINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-7,PASAJERO,LESIONADO,FEMENINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-8,PASAJERO,LESIONADO,MASCULINO,,CAMIONETA RURAL
A-2023-10-115,P-2023-10-115-1-9,PASAJERO,LESIONADO,FEMENINO,,CAMIONETA RURAL
A-2023-10-116,P-2023-10-116-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-10-116,P-2023-10-116-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-10-117,P-2023-10-117-1-1,CONDUCTOR,FALLECIDO,MASCULINO,26,MOTOCICLETA
A-2023-10-118,P-2023-10-118-1-1,CONDUCTOR,FALLECIDO,FEMENINO,30,SCOOTER
A-2023-10-119,P-2023-10-119-1-1,CONDUCTOR,FALLECIDO,NO INDICA,,MOTOCICLETA
A-2023-10-120,P-2023-10-120-1-1,CONDUCTOR,FALLECIDO,MASCULINO,25,MOTOCICLETA
A-2023-10-121,P-2023-10-121-1-1,CONDUCTOR,ILESO,MASCULINO,44,AUTOMÓVIL
A-2023-10-121,P-2023-10-121-2-1,CONDUCTOR,ILESO,MASCULINO,36,AUTOMÓVIL
A-2023-10-121,P-2023-10-121-3-1,CONDUCTOR,FALLECIDO,NO INDICA,,BICICLETA
A-2023-10-121,P-2023-10-121-4-1,CONDUCTOR,FALLECIDO,NO INDICA,,BICICLETA
A-2023-10-122,P-2023-10-122-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-10-122,P-2023-10-122-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-10-123,P-2023-10-123-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-10-123,P-2023-10-123-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-10-124,P-2023-10-124-1-1,CONDUCTOR,FALLECIDO,MASCULINO,57,AUTOMÓVIL
A-2023-10-124,P-2023-10-124-2-1,CONDUCTOR,ILESO,MASCULINO,41,ÓMNIBUS
A-2023-10-125,P-2023-10-125-1-1,CONDUCTOR,ILESO,MASCULINO,31,REMOLCADOR-SEMIREMOLQUE
A-2023-10-125,P-2023-10-125-2-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,CAMIONETA RURAL
A-2023-10-125,P-2023-10-125-2-2,PASAJERO,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2023-10-125,P-2023-10-125-2-3,PASAJERO,FALLECIDO,FEMENINO,,CAMIONETA RURAL
A-2023-10-126,P-2023-10-126-1-1,CONDUCTOR,ILESO,NO INDICA,,CAMIÓN
A-2023-10-126,P-2023-10-126-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIÓN
A-2023-10-127,P-2023-10-127-1-1,CONDUCTOR,ILESO,MASCULINO,29,MOTOCICLETA
A-2023-10-127,P-2023-10-127-1-2,PEATÓN,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2023-10-128,P-2023-10-128-1-1,CONDUCTOR,ILESO,MASCULINO,34,MOTOCICLETA
A-2023-10-128,P-2023-10-128-1-2,PEATÓN,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2023-10-129,P-2023-10-129-1-1,CONDUCTOR,ILESO,MASCULINO,31,AUTOMÓVIL
A-2023-10-129,P-2023-10-129-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2023-10-129,P-2023-10-129-1-3,PEATÓN,LESIONADO,MASCULINO,,AUTOMÓVIL
A-2023-10-129,P-2023-10-129-1-4,PEATÓN,LESIONADO,FEMENINO,,AUTOMÓVIL
A-2023-10-130,P-2023-10-130-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-10-130,P-2023-10-130-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-10-131,P-2023-10-131-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,MOTOCICLETA
A-2023-10-131,P-2023-10-131-1-2,PEATÓN,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2023-10-132,P-2023-10-132-1-1,CONDUCTOR,FALLECIDO,MASCULINO,21,TRIMOTO PASAJERO
A-2023-10-132,P-2023-10-132-2-1,CONDUCTOR,ILESO,MASCULINO,50,REMOLCADOR-SEMIREMOLQUE
A-2023-10-139,P-2023-10-139-1-1,CONDUCTOR,FALLECIDO,MASCULINO,39,MOTOCICLETA
A-2023-10-139,P-2023-10-139-2-1,SIN CONDUCTOR,NO SE CONOCE,NO INDICA,,REMOLCADOR-SEMIREMOLQUE
A-2023-10-140,P-2023-10-140-1-1,CONDUCTOR,ILESO,MASCULINO,56,MINIBUS
A-2023-10-140,P-2023-10-140-2-1,CONDUCTOR,FALLECIDO,MASCULINO,66,MOTOCICLETA
A-2023-10-179,P-2023-10-179-1-1,CONDUCTOR,ILESO,MASCULINO,48,ÓMNIBUS
A-2023-10-179,P-2023-10-179-1-2,PEATÓN,FALLECIDO,MASCULINO,12,ÓMNIBUS
A-2023-10-180,P-2023-10-180-1-1,CONDUCTOR FUGADO,NO SE CONOCE,,,VEHICULO NO IDENTIFICADO
A-2023-10-180,P-2023-10-180-1-2,PEATÓN,FALLECIDO,FEMENINO,71,VEHICULO NO IDENTIFICADO
A-2023-10-9,P-2023-10-9-1-1,CONDUCTOR,ILESO,MASCULINO,35,TRIMOTO PASAJERO
A-2023-10-9,P-2023-10-9-1-2,PEATÓN,FALLECIDO,MASCULINO,86,TRIMOTO PASAJERO
A-2023-10-93,P-2023-10-93-1-1,CONDUCTOR,ILESO,MASCULINO,41,STATION WAGON
A-2023-10-93,P-2023-10-93-1-2,PEATÓN,FALLECIDO,FEMENINO,66,STATION WAGON
A-2023-10-95,P-2023-10-95-1-1,CONDUCTOR,ILESO,MASCULINO,37,CAMIÓN
A-2023-10-95,P-2023-10-95-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIÓN
A-2023-10-96,P-2023-10-96-1-1,CONDUCTOR,FALLECIDO,MASCULINO,18,MOTOCICLETA
A-2023-10-97,P-2023-10-97-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-10-97,P-2023-10-97-1-2,PEATÓN,FALLECIDO,FEMENINO,,VEHICULO NO IDENTIFICADO
A-2023-10-98,P-2023-10-98-1-1,CONDUCTOR,ILESO,MASCULINO,24,AUTOMÓVIL
A-2023-10-98,P-2023-10-98-1-2,PEATÓN,FALLECIDO,MASCULINO,,AUTOMÓVIL
A-2023-10-99,P-2023-10-99-1-1,CONDUCTOR,ILESO,MASCULINO,53,CAMIONETA RURAL
A-2023-10-99,P-2023-10-99-1-2,PEATÓN,FALLECIDO,MASCULINO,,CAMIONETA RURAL
A-2023-11-105,P-2023-11-105-1-1,CONDUCTOR,ILESO,MASCULINO,26,CAMIÓN
A-2023-11-105,P-2023-11-105-1-2,PEATÓN,FALLECIDO,MASCULINO,40,CAMIÓN
A-2023-11-106,P-2023-11-106-1-1,CONDUCTOR,FALLECIDO,MASCULINO,56,AUTOMÓVIL
A-2023-11-107,P-2023-11-107-1-1,CONDUCTOR,ILESO,MASCULINO,37,REMOLCADOR-SEMIREMOLQUE
A-2023-11-107,P-2023-11-107-1-2,PEATÓN,FALLECIDO,MASCULINO,50,REMOLCADOR-SEMIREMOLQUE
A-2023-11-108,P-2023-11-108-1-1,CONDUCTOR,ILESO,MASCULINO,31,AUTOMÓVIL
A-2023-11-108,P-2023-11-108-1-2,PEATÓN,FALLECIDO,MASCULINO,75,AUTOMÓVIL
A-2023-11-109,P-2023-11-109-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-11-109,P-2023-11-109-1-2,PEATÓN,FALLECIDO,MASCULINO,50,VEHICULO NO IDENTIFICADO
A-2023-11-110,P-2023-11-110-1-1,CONDUCTOR,ILESO,MASCULINO,36,AUTOMÓVIL
A-2023-11-110,P-2023-11-110-1-2,PEATÓN,FALLECIDO,MASCULINO,12,AUTOMÓVIL
A-2023-11-111,P-2023-11-111-1-1,CONDUCTOR,ILESO,MASCULINO,41,REMOLCADOR
A-2023-11-111,P-2023-11-111-2-1,CONDUCTOR,FALLECIDO,MASCULINO,27,MOTOCICLETA
A-2023-11-112,P-2023-11-112-1-1,CONDUCTOR,ILESO,MASCULINO,22,MOTOCICLETA
A-2023-11-112,P-2023-11-112-1-2,PEATÓN,FALLECIDO,MASCULINO,50,MOTOCICLETA
A-2023-11-113,P-2023-11-113-1-1,CONDUCTOR,ILESO,MASCULINO,46,ÓMNIBUS
